;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
203;4;1;0;0.25;0.0;650000;2;varmere;Warmther. 
204;5;1;0;0.5;0.3333333;450000;2;Varmere;Warmther. 
205;3;2;1;0.75;0.3333333;0;2;Varmere;Warmther. 
206;3;1;1;0.5;0.6666667;450000;2;Varmere;Warmther. 
207;4;2;1;0.75;1.0;180000;2;varmere;Warmther. 
208;3;2;1;0.75;0.6666667;450000;3;varmere;Warmther. 
209;2;2;0;0.75;0.3333333;270000;1;varmeklima;hita loftslag 
210;2;1;1;0.75;0.3333333;450000;2;Varme vann oversvömmelser ;Heitt vatn flóð 
211;5;2;1;0.75;0.3333333;800000;3;varme uvær lite mat til verdens befolkning;heitt stormur lítill matur til íbúa heimsins 
212;6;2;1;1.0;0.3333333;350000;1;Varme sommere mye nedbør;Hita sumar mikið úrkomu 
213;3;2;1;0.5;0.6666667;430000;3;Varme snøsmelting;Heitt snjóbræðsla 
214;1;2;1;0.5;0.3333333;0;0;Varme rein ;Heitur hreindýr. 
215;2;1;1;1.0;0.6666667;168000;1;varme;hiti 
216;1;2;1;1.0;0.6666667;100000;3;Varme;Hiti 
217;4;2;1;0.5;0.3333333;660000;3;varme;hiti 
218;6;1;0;0.5;0.0;370000;1;varmare-kortare vintrar mer uvæer storm oversvømmelse etc ;Hlýrri styttri vetrar meira Uvæer Storm oversvint osfrv 
219;3;2;1;0.5;0.3333333;0;3;Varmare ver Meir storm/regn og fleire naturkatastrofer ;Varmare Ver Meir Storm / Rigning og náttúruhamfarir 
220;5;2;1;0.75;0.6666667;0;1;Varmare;Heitari 
221;3;1;1;0.75;0.3333333;330000;3;Varige forandringer av temperatur og nedbørsmengde utover det som er normalt ;Varanleg breyting á hitastigi og úrkomu en það er eðlilegt 
222;2;2;0;0.5;0.3333333;450000;3;Vanskelig å si hva klimaendringene kommer av!;Erfitt að segja hvað loftslagsbreytingar koma af! 
223;6;1;1;0.75;0.3333333;350000;3;Vanskelig å reversere men mulig tross meget sterke økonomiske krefter imot ;Erfitt að snúa en hugsanlega þrátt fyrir mjög sterk efnahagslega sveitir gegn 
224;5;1;1;0.75;0.3333333;700000;3;Vanskelig å forholde seg til viktig med god saksopplysninger ;Erfitt að tengjast mikilvægum með góðum upplýsingum 
225;3;2;1;0.75;0.6666667;0;2;Vanskelig ord å forstå;Erfitt orð til að skilja 
226;4;1;1;0.75;0.3333333;200000;3;Vanskelig;Erfitt 
227;2;2;0;0.5;0.3333333;0;2;vanskelig;erfitt 
228;2;1;0;0.25;0.0;480000;3;Vannstanden stiger;Vatnsborðið rís upp 
229;4;1;0;0.25;0.3333333;500000;3;Vannstand;Vatnsborð 
230;2;1;1;0.75;0.0;500000;2;vannstand;vatnsborð 
231;3;2;1;0.75;0.6666667;150000;2;vannnivået stiger;Vatnsstig hækkar 
232;2;1;1;0.75;0.6666667;468000;3;Vannmangel;Vatnsskortur 
233;4;2;0;0.25;0.3333333;1200000;3;Vannet stiger mye vann og ødleggelser somfølge av vann ;Vatnið rís mikið af vatni og motions sem röð af vatni 
234;1;1;0;0.25;0.3333333;400000;2;Vann Økt ekstremvær og endringer i ulike geografiske klima Jorden har alltid vært i endring men vi må selv vise respekt for naturkreftene med å begrense utslipp og holde naturen renest mulig ;Vatn jókst öfgafullt veður og breytingar á ýmsum landfræðilegum loftslagi jarðar hefur alltaf verið að breytast en við verðum að sýna virðingu fyrir náttúruöflunum til að takmarka losun og halda náttúrunni hreinasta mögulegt 
235;4;1;0;0.5;0.3333333;600000;2;vann- vind- regn;Vatn vindur rigning 
236;4;2;1;0.75;0.6666667;550000;3;Vann orkan katastrofe død;Vatn Hurricane Disaster Death 
237;2;2;0;0.25;0.0;460000;3;vann co2;Vatn CO2. 
238;2;2;1;0.75;0.3333333;300000;3;Vann (flom øket havnivå);Vatn (flóð aukið sjávarmáli) 
239;3;1;0;0.5;0.3333333;400000;2;Vann;Vatn 
240;5;1;1;0.75;0.3333333;550000;3;Uvær temperatur endring naturkatastrofer;Storm Hitastig Breyta náttúruhamförum 
241;5;2;1;1.0;0.3333333;600000;3;Uvær storm ukontrollert temperaturøkning;Stormur stormur ómeðhöndluð hitastig hækkun 
242;3;2;1;0.75;0.6666667;350000;3;uvær og ødeleggelser;Stormar og eyðilegging 
243;5;2;1;0.75;0.3333333;480000;2;uvær naturkatastrofer;Storm náttúruhamfarir 
244;4;2;1;0.5;0.3333333;275000;1;Uvær milde vintre issmelting ;Stormur mildur vetrar ísbræðsla 
245;4;2;1;0.5;0.6666667;450000;3;Uvær høyere temperatur redd!! noe bør gjøres alle kan gjøre noe for å redusere klimaendringene ;Stormar hærri hitastig vistuð !! Eitthvað ætti að vera gert allir geta gert eitthvað til að draga úr loftslagsbreytingum 
246;3;1;1;0.5;0.3333333;800000;2;Uvær flom katastrofer tidsnød forurensing Kina;Stormur flóð hörmungar tími mengunar Kína 
247;4;2;1;0.75;0.3333333;454000;3;uvær flom havet stiger;Stormur Flood Ocean rís upp 
248;5;2;1;0.75;0.3333333;440000;3;Uvær flom;Stormar flóð 
249;5;1;1;0.5;0.3333333;800000;2;Uvær ;Stark 
250;4;2;0;0.75;0.3333333;450000;3;Uvær ;Stark 
251;6;1;0;0.5;0.3333333;250000;2;Uvær;Stark 
252;4;1;1;0.25;0.3333333;650000;3;Uvær;Stark 
253;2;1;1;0.75;0.3333333;420000;2;Uvær;Stark 
254;5;2;1;0.5;0.3333333;600000;2;Uvær;Stark 
255;3;2;1;0.75;0.3333333;510000;3;Uvær;Stark 
256;5;2;1;1.0;0.6666667;600000;3;Uvær;Stark 
257;6;1;0;0.5;0.3333333;480000;3;Uvær;Stark 
258;3;2;1;0.75;0.3333333;0;3;Uvær;Stark 
259;4;2;1;0.75;0.3333333;200000;3;Uvær;Stark 
260;3;1;1;1.0;0.3333333;675000;3;Uvær;Stark 
261;4;2;1;0.5;0.6666667;500000;2;uvær;Stark 
262;5;1;1;0.75;0.0;1000000;1;Uvær;Stark 
263;5;1;1;0.75;0.3333333;810000;3;Uvær;Stark 
264;5;2;1;0.5;0.3333333;350000;1;uvær;Stark 
265;5;2;1;0.75;0.3333333;0;2;uvær;Stark 
266;5;2;1;0.75;0.3333333;365000;1;Uvær;Stark 
267;4;1;1;0.75;0.3333333;480000;3;Uvær;Stark 
268;4;1;1;0.75;0.3333333;850000;3;uvær;Stark 
269;2;1;1;1.0;0.6666667;310200;3;Uventede konsekvenser ;Óvæntar afleiðingar 
270;5;1;1;0.5;0.3333333;1400000;3;uunngåelig;óhjákvæmilegt 
271;2;1;1;0.5;0.6666667;343200;1;Uungåelig undergang av Tellus aka jordkloden slik vi kjenner den idag Irreversibel endring av klimaet - vi er for sent ute og ingen tør ty til ekstreme tiltak Reduserte priser på el-biler til alle i Norge Forby diesel/bensin biler Slutt med oljen og fokuser på fornybar energi ;Óhæfanleg fall af tellus aka heiminn eins og við vitum það í dag óafturkræf breyting á loftslagi - við erum seint og ekki þora að grípa til mikillar ráðstafana sem lækkað verð fyrir rafbíla til allra í Noregi banna dísel / bensín bíla sem endar með olíu og einbeita sér að endurnýjanlegum Orka 
272;2;1;0;0.25;0.3333333;480000;2;Uungåelig;Óhjákvæmilegt 
273;4;1;1;0.75;0.3333333;450000;2;Utviklingen i land som Kina og India Endringer i Norge betyr null i forhold ;Þróun í löndum eins og Kína og Indlandi breytist í Noregi meðal núll í tengslum við 
274;4;2;1;0.75;0.6666667;430000;3;Utslipp ødeleggelse av regnskog naturkatastrofer flom;Losun eyðileggingu regnskógar náttúruhamfarir flóð 
275;2;1;1;0.5;0.0;380000;2;Utslipp varmere temperaturer trussel ;Losun heitari hitastig ógn 
276;5;1;1;0.75;1.0;550000;3;Utslipp til luft;Losun til lofts 
277;6;1;1;0.75;0.6666667;375000;1;Utslipp temperatur vær;Útblásturshitastig 
278;2;2;1;1.0;0.6666667;500000;1;Utslipp Menneskeskapt;Losun manna 
279;2;1;1;0.5;0.6666667;700000;2;Utslipp global oppvarming uvitenhet;Losun Global Warming Findorance 
280;3;1;0;0.5;0.3333333;449600;3;utslipp fra biler;Losun frá bílum 
281;5;2;1;0.75;0.6666667;455000;3;utslipp av gasser som medfører temperaturendriner;Losun lofttegunda sem valda hitastigi 
282;4;2;1;0.5;0.6666667;450000;2;utslipp av co2 nedsmelting av isbreer høyere temperatur;Losun CO2 Melting jöklahita 
283;5;2;1;0.5;0.6666667;0;3;Utslipp av alle gasser ;Losun allra lofttegunda 
284;3;2;1;0.75;0.6666667;490000;3;Utslipp;Losun 
285;5;1;0;0.25;0.3333333;340000;1;Utslipp;Losun 
286;6;1;1;1.0;0.3333333;600000;3;utslipp;losun 
287;3;1;1;0.5;0.6666667;500000;3;Utslipp;Losun 
288;2;2;1;0.75;0.6666667;200000;2;utrydning av dyrearter;útrýmingu dýrategunda 
289;1;2;0;0.75;0.6666667;11500;2;Utrydning av dyr som er avhengig av isen som smelter ;Útrýmingu dýra sem ráðast á ísinn sem bráðnar 
290;5;1;1;0.75;0.6666667;580000;3;Utfordringer for global matsikkerhet Utfordringer for politisk stabilitet (fred/konflikt) Miljøeffektiv teknologiutvikling;Áskoranir fyrir alþjóðlegt matvælaöryggisviðfangsefni fyrir pólitískan stöðugleika (friður / átök) Umhverfisvæn tækniþróun 
291;3;1;1;1.0;0.3333333;600000;3;Utfordringer;Áskorun 
292;3;2;1;0.75;0.6666667;540000;3;utfordringer;áskorun 
293;4;1;0;0.75;0.6666667;680000;3;Utfordringer;Áskorun 
294;1;2;1;1.0;0.3333333;30000;2;utfordringer;áskorun 
295;1;1;1;1.0;0.3333333;60000;3;Utfordring fremtiden Viktig forskning;Áskorun framtíðar mikilvægar rannsóknir 
296;1;1;1;1.0;0.6666667;20000;2;Utfordring ;Áskorun 
297;4;1;1;0.5;0.3333333;1300000;3;Utfordring;Áskorun 
298;5;1;1;0.5;0.3333333;380000;2;utfordring;áskorun 
299;4;1;1;0.5;0.3333333;2000000;3;Ustabilt vær;Óstöðugt veðrið 
300;4;2;1;0.75;0.3333333;390000;0;ustabilt vær;Óstöðugt veðrið 
301;3;1;1;0.5;0.6666667;540000;3;Ustabilt vær;Óstöðugt veðrið 
302;6;1;1;0.5;0.3333333;300000;3;Ustabilt og mer ekstremvær;Óstöðugt og öfgafullt veður 
303;4;1;1;0.5;0.3333333;700000;3;Ustabilt og dårligere vær Mere nedbør Breer smelter ;Óstöðug og óæðri veður meira úrkomu jökla bráðnar 
304;2;1;0;0.25;0.3333333;372000;3;usikkert;óviss 
305;5;2;1;0.75;0.3333333;5000000;3;Usikkerhet Usikker fremtid for neste generasjoner Temperaturøkning med stigende havnivå og ekstreme værforhold ;Óvissa óvissa í framtíðinni fyrir næstu kynslóðir Hitastig aukast með hækkandi sjávarmáli og miklum veðurskilyrðum 
306;6;2;1;0.75;0.3333333;250000;3;usikkerhet noe truende bekymret foe de som kommer etter oss;Óvissa er eitthvað ógnandi viðkomandi fjandmenn sem koma eftir okkur 
307;2;1;0;0.25;0.0;550000;2;Usikkerhet ;Óöryggi 
308;6;1;1;0.5;0.3333333;350000;2;Usikkerhet;Óöryggi 
309;4;2;1;0.75;0.6666667;160000;2;usikkerhet;óöryggi 
310;5;2;1;1.0;0.6666667;280000;3;usikkerhet;óöryggi 
311;4;1;0;0.25;0.0;0;1;usikker på troverdigheten til enkelte aktører i klimaspørsmålet ;óviss um trúverðugleika sumra leikara í loftslagsmálinu 
312;4;2;0;0.25;0.3333333;290000;2;Usikker på hvor mye som er menneskeskapt og hvor mye som går i går i sykluser ;Óviss um hversu mikið er tilbúið og hversu mikið gengur í gær í hringrásum 
313;4;2;1;0.75;0.6666667;510000;3;usikker klimaframtid;Óörugg loftslags tíma 
314;3;1;1;1.0;0.6666667;500000;3;Usikker fremtid Samfunnsendringer kreves Nytenkning innen klima natur og miljøvern Miljø-/klimaforskning må prioriteres Senke levestandard/forbruk ;Óviss um framtíðar Félagslegar breytingar á bata í loftslagi Náttúra og umhverfisverndarsamfélag / loftslagsrannsóknir verða að forgangsraða lækkun lífskjörs / neyslu 
315;3;1;1;0.5;0.3333333;800000;3;Usabilt vær ;USABILE WEATHER. 
316;3;2;1;0.75;0.3333333;950000;3;urovekkende;truflandi 
317;3;1;1;0.25;0.0;0;2;Urollg vær naturkatastrofer;Urolg vera náttúruhamfarir 
318;5;1;1;0.75;0.3333333;550000;3;uro;klukkustund 
319;6;1;0;0.0;0.0;400000;2;urealistisk;óraunhæft 
320;6;1;0;0.5;0.3333333;500000;3;Urbanisering og avskoging;Þéttbýlismyndun og skógrækt 
321;4;1;1;1.0;0.6666667;2500000;3;Unødvendig forurensing og omfattende værendinger;Óþarfa mengun og víðtækar veðurbreytingar 
322;3;1;1;0.75;0.6666667;0;2;unsker bedre klima;Unders betri loftslag 
323;6;2;1;0.5;0.6666667;0;3;Undrene;Undens. 
324;3;1;1;1.0;0.3333333;800000;3;Umulig å snu så lenge verden er bygget opp om kapitalisme der profitt og billigste løsninger vinner da blir ofte miljøst andreprioritet Tenker at vi snart når tippepunktet og da bærer det utenfor fossen uansett hva vi gjør ;Ómögulegt að snúa svo lengi sem heimurinn er byggður upp á kapítalismanum þar sem hagnaður og ódýrustu lausnir vinna þá er oft umhverfisvæn að hugsun að við náum fljótlega á ábendingu og þá bera það utan um fossinn, sama hvað við gerum 
325;2;1;1;0.75;0.6666667;540000;3;Uheldig ;Óheppilegt 
326;1;1;1;1.0;0.3333333;65000;1;uforutsigbart;ófyrirsjáanlegt 
327;5;1;0;0.25;0.3333333;1000000;2;Uenighet om hvorfor ;Ósammála um af hverju 
328;3;1;0;0.5;0.6666667;500000;3;Uenige forskere;Ósammála vísindamenn 
329;3;2;1;1.0;0.6666667;0;3;Ubalanse i økosystemene Flere naturkatastrofer og sosiale problemer Alt henger sammen Tanken på klimaendringene trigger meg til å forbruke mer miljøbevisst og etterstrebe en mer bærekraftig livsstil Jeg ønsker at flere skal oppleve at det ikke er noen motsetning mellom bærekraftig livsstil og et godt liv Kvalitet heller enn kvantitet Kravet til økonomisk vekst og forbruk står alt for sterkt i vår sivilisasjon etter min mening ;Ójafnvægi í vistkerfum meira náttúruhamfarir og félagsleg vandamál Allt tengist hugmyndinni um loftslagsbreytingar kveikja á mér að neyta umhverfisvænni og leitast við að fá sjálfbærari lífsstíl. Ég vil meira að finna að það er engin mótsögn milli sjálfbærrar lífsstíl og gott líf gæði frekar en magn kröfurnar um hagvöxt og neyslu er of sterk í siðmenningu okkar að mínu mati 
330;3;2;1;0.5;0.3333333;475000;3;Ubalanse i naturen forurensning endrede temperaturer som fører til at vi ikke kan dyrke det vi har dyrket før drivhuseffekt smelting av polis med medfølgende høyere vannstand ;Ójafnvægi í náttúrunnarmengun breytti hitastigi sem valda því að ekki vaxi það sem við höfum ræktað áður en gróðurhúsalofttegundir bráðna Polis með meðfylgjandi hærra vatnsstigi 
331;5;2;1;0.75;0.3333333;400000;3;Tørke storm/nedbør flom ødeleggende vær Rammer fattige land hardest ødelegger livgrunnlag i store områder ;Þurrka Storm / Úrkoma Flóð eyðileggja veður hefur áhrif á fátæka lönd Erfiðest eyðileggur búfé á stórum svæðum 
332;4;1;1;0.5;0.3333333;1100000;3;tørke rundt ekvator;Þurrkar um miðbauginn 
333;1;1;1;0.0;0.0;60000;1;Tørke i Afrika ;Þurrkar í Afríku 
334;6;1;1;0.5;0.3333333;0;1;tørke flom mer ustabilt vær;Þurrka flóð meira óstöðugt veður 
335;5;2;1;0.25;0.3333333;378000;2;Tøffere vær;Erfiðari veðrið 
336;2;2;1;0.5;0.6666667;260000;0;typhoon;typhoon. 
337;3;2;1;0.5;0.3333333;425000;0;Tynt ozonlag og varmere sommere;Þunnt ósonlag og hlýrri sumar 
338;7;2;0;0.75;0.6666667;320000;3;"Tyfoner stormer ras flom Saker som menneskene er hjelpesløse overfor ""Etter oss kommer syndefloden!""";"Typhones Storms RAS Flood mál sem menn eru tengd að ""eftir að okkur kemur skora!"" "
339;5;2;1;0.5;0.6666667;458000;0;Tyfoner og oversvømmelser;Typhoons og flóð 
340;5;2;1;0.5;0.6666667;360000;1;tyfoner flom unormalt vær;Typhones flóð óeðlilegt veður 
341;5;1;1;0.75;0.6666667;1100000;3;tyfon uvær ustabile temperaturer;Typhon stormar óstöðug hitastig 
342;6;1;0;0.75;0.6666667;250000;3;tyfon uvær;Typhoon Storm. 
343;5;1;1;0.75;0.6666667;780000;3;Tyfon;Typhoon. 
344;2;2;1;0.75;0.6666667;0;3;tyfon;typhoon. 
345;1;1;0;0.0;0.0;0;1;tullball;tullball. 
346;4;2;0;0.25;0.0;160000;1;Tull og tøys ;Bull 
347;2;1;0;0.0;0.0;400000;2;Tull;Bull 
348;4;1;0;0.0;0.0;500000;2;tull;bull 
349;5;2;1;0.5;0.3333333;0;3;Tsunami store temperaturendringer regnskog flom oljelekkasje søppelberg;Tsunami stór hitastig breytir regnskógum flóðolíu leka sorp rokk 
350;1;2;1;0.75;0.6666667;100000;2;Tsunami orkan oversvømmelse og jordskjelv;Tsunami fellibylt flóð og jarðskjálfti 
351;2;1;1;0.75;0.6666667;420000;3;trøbbel;vandræði við 
352;2;2;1;0.75;0.3333333;435000;3;trussel mot framtida;ógn við framtíðina 
353;4;2;1;0.75;0.0;900000;3;Trussel for vår klode for kommende generasjoner ;Ógn fyrir heiminn okkar fyrir komandi kynslóðir 
354;1;2;1;0.75;0.3333333;100000;2;Trussel;Hótun 
355;3;1;0;0.5;0.3333333;700000;3;Trussel;Hótun 
356;3;1;1;0.75;0.6666667;900000;3;Trussel;Hótun 
357;4;1;1;0.75;0.3333333;360000;3;Trussel;Hótun 
358;4;1;0;0.25;0.0;650000;2;Tror menneskets forsøk på klimaendring blir promille i forhold til hva naturen steller i stand Eksempelvis:Vulkanutbrudd temperatursykluser Når temperaturgrunnlaget går tilbake bare ca 100 År og vi vet att klimaet har vært opp og ned i sykluser mange ganger siste 1000 blir det for meg noe feil å spare på en liter olje eller en lyspære for å endre på dette Kina og Indias økende industri forurenser vel pr dags dato mer enn resten av verden klarer å redusere? Så hva nytter det å ikke brenne bråte for Ola og Kari ;Hugsar um mannleg breyting, mannleg breyting verður forblöndur við hvaða eðli telur að standa, til dæmis: eldgos hitastigshreinsun þegar hitastigið fer aftur aðeins um 100 ár og við vitum að loftslagið hefur verið upp og niður í hringrásum mörgum sinnum The Síðustu 1000, það verður eitthvað athugavert við mig að bjarga á lítra af olíu eða ljósaperu til að breyta þessu Kína og vaxandi iðnaður Indlands sem mengar vel eins og á dag meira en restin af heiminum tekst að draga úr? Svo hvað er það að brenna ekki björtu fyrir Ola og Kari 
359;1;2;0;0.5;0.0;60000;3;tror klimaendringene skjer fordi vi går sakte men sikkert mot istid ;Hugsaðu um loftslagsbreytingar gerast vegna þess að við förum hægt en örugglega gegn ísöld 
360;3;1;0;0.75;0.3333333;380000;1;tror ikke på;trúðu ekki á 
361;6;1;0;0.0;0.0;1500000;3;tror ikke det er så galt som det blir hevdet ;Held ekki að það sé eins rangt og það þarf 
362;3;1;0;0.25;0.0;600000;3;tror det er naturlige svingninger om det ikke er det så klarer vi å tilpasse klimaendingene ;Held að það séu náttúruleg sveiflur ef það er ekki svo tekin að sérsníða loftslagsbreytingar 
363;2;1;1;0.5;0.6666667;60000;3;Tror det er lurt å være miljøbevisst uavhengig om klimaendringene er reel eller ikke ;Held að það sé skynsamlegt að vera umhverfisvæn án tillits til loftslagsbreytinga er spóla eða ekki 
364;3;1;1;0.5;0.6666667;450000;2;Tropiske stormer;Suðrænum stormar 
365;2;1;1;0.5;0.6666667;580000;3;Trond Giske;Trond Giske. 
366;6;2;1;0.75;0.6666667;300000;3;trist og farlig tenker på neste generasjon ;dapur og hættuleg hugsun um næstu kynslóð 
367;2;2;0;1.0;1.0;0;1;trist;dapur 
368;1;2;1;1.0;0.6666667;0;2;trenger å forske nok på Fornybarenergi;Þarftu að kanna nóg á endurnýjanlegri orku 
369;1;1;1;0.75;0.6666667;80000;2;Trenger mer oppmerksomhet;Þarf meiri athygli 
370;1;1;1;1.0;1.0;150000;2;trege politikere Få faktiske handliger Utrydding av dyr Et demokrati som ikke fungerer lite effektivt;Slow stjórnmálamenn fá raunverulegar aðgerðir útrýmingar dýra lýðræði sem virkar ekki lítið gildi 
371;1;2;1;1.0;0.3333333;140000;2;Tragisk! Vi må ta ansvar for å ta vare på den jorda vi har og slik det er nå er vi langt fra å ta vare på den!;Tragic! Við verðum að taka ábyrgð á að sjá um jörðina sem við höfum og svo er nú langt frá því að sjá um það! 
372;7;2;0;0.5;0.3333333;0;1;tornadoer ras flom;Tornadoes RAS flóðið 
373;3;1;1;0.5;1.0;0;2;too much cars With one person ;Of mikið bílar með einum einstaklingi 
