;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
261;4;2;1;0.5;0.6666667;500000;2;uvær;storm
262;5;1;1;0.75;0.0;1000000;1;Uvær;Severe weather
263;5;1;1;0.75;0.3333333;810000;3;Uvær;Severe weather
264;5;2;1;0.5;0.3333333;350000;1;uvær;storm
265;5;2;1;0.75;0.3333333;0;2;uvær;storm
266;5;2;1;0.75;0.3333333;365000;1;Uvær;Severe weather
267;4;1;1;0.75;0.3333333;480000;3;Uvær;Severe weather
268;4;1;1;0.75;0.3333333;850000;3;uvær;storm
269;2;1;1;1.0;0.6666667;310200;3;Uventede konsekvenser;Unexpected
270;5;1;1;0.5;0.3333333;1400000;3;uunngåelig;unavoidable
271;2;1;1;0.5;0.6666667;343200;1;Uungåelig undergang av Tellus aka jordkloden slik vi kjenner den idag Irreversibel endring av klimaet - vi er for sent ute og ingen tør ty til ekstreme tiltak Reduserte priser på el-biler til alle i Norge Forby diesel/bensin biler Slutt med oljen og fokuser på fornybar energi;Inevitable doom of aka Earth as we know it today Irreversible change of climate - we're too late, and no one dare to resort to extreme measure on electric to everyone in Prohibit diesel / petrol Cease oil and focus on renewable Energy
272;2;1;0;0.25;0.3333333;480000;2;Uungåelig;unavoidable
273;4;1;1;0.75;0.3333333;450000;2;Utviklingen i land som Kina og India Endringer i Norge betyr null i forhold;in like China and in mean zero relative
274;4;2;1;0.75;0.6666667;430000;3;Utslipp ødeleggelse av regnskog naturkatastrofer flom;destruction of natural flood
275;2;1;1;0.5;0.0;380000;2;Utslipp varmere temperaturer trussel;warmer threat
276;5;1;1;0.75;1.0;550000;3;Utslipp til luft;to air
277;6;1;1;0.75;0.6666667;375000;1;Utslipp temperatur vær;Discharge temperature weather
278;2;2;1;1.0;0.6666667;500000;1;Utslipp Menneskeskapt;
279;2;1;1;0.5;0.6666667;700000;2;Utslipp global oppvarming uvitenhet;global warm ignorance
280;3;1;0;0.5;0.3333333;449600;3;utslipp fra biler;from
281;5;2;1;0.75;0.6666667;455000;3;utslipp av gasser som medfører temperaturendriner;emission of gas result
282;4;2;1;0.5;0.6666667;450000;2;utslipp av co2 nedsmelting av isbreer høyere temperatur;CO2 melt of higher temperature
283;5;2;1;0.5;0.6666667;0;3;Utslipp av alle gasser;of all gas
284;3;2;1;0.75;0.6666667;490000;3;Utslipp;
285;5;1;0;0.25;0.3333333;340000;1;Utslipp;
286;6;1;1;1.0;0.3333333;600000;3;utslipp;
287;3;1;1;0.5;0.6666667;500000;3;Utslipp;
288;2;2;1;0.75;0.6666667;200000;2;utrydning av dyrearter;extinction of animal species
289;1;2;0;0.75;0.6666667;11500;2;Utrydning av dyr som er avhengig av isen som smelter;Extinction of that depend on melt ice
290;5;1;1;0.75;0.6666667;580000;3;Utfordringer for global matsikkerhet Utfordringer for politisk stabilitet (fred/konflikt) Miljøeffektiv teknologiutvikling;for global food security challenge to political stability (peace / conflict) Eco-efficient technology
291;3;1;1;1.0;0.3333333;600000;3;Utfordringer;challenge
292;3;2;1;0.75;0.6666667;540000;3;utfordringer;challenge
293;4;1;0;0.75;0.6666667;680000;3;Utfordringer;challenge
294;1;2;1;1.0;0.3333333;30000;2;utfordringer;challenge
295;1;1;1;1.0;0.3333333;60000;3;Utfordring fremtiden Viktig forskning;Challenge the future Important research
296;1;1;1;1.0;0.6666667;20000;2;Utfordring;Challenge
297;4;1;1;0.5;0.3333333;1300000;3;Utfordring;Challenge
298;5;1;1;0.5;0.3333333;380000;2;utfordring;challenge
299;4;1;1;0.5;0.3333333;2000000;3;Ustabilt vær;unstable weather
300;4;2;1;0.75;0.3333333;390000;0;ustabilt vær;unstable weather
301;3;1;1;0.5;0.6666667;540000;3;Ustabilt vær;unstable weather
302;6;1;1;0.5;0.3333333;300000;3;Ustabilt og mer ekstremvær;Unstable and more extreme weather
303;4;1;1;0.5;0.3333333;700000;3;Ustabilt og dårligere vær Mere nedbør Breer smelter;Unstable and weather Mere precipitation melt
304;2;1;0;0.25;0.3333333;372000;3;usikkert;unsure
305;5;2;1;0.75;0.3333333;5000000;3;Usikkerhet Usikker fremtid for neste generasjoner Temperaturøkning med stigende havnivå og ekstreme værforhold;Uncertainty Uncertain future for next Temperature increase with rise sea level and extreme weather condition
306;6;2;1;0.75;0.3333333;250000;3;usikkerhet noe truende bekymret foe de som kommer etter oss;uncertainty somewhat threaten worry those who come after us
307;2;1;0;0.25;0.0;550000;2;Usikkerhet;Insecurity
308;6;1;1;0.5;0.3333333;350000;2;Usikkerhet;Insecurity
309;4;2;1;0.75;0.6666667;160000;2;usikkerhet;insecurity
310;5;2;1;1.0;0.6666667;280000;3;usikkerhet;insecurity
311;4;1;0;0.25;0.0;0;1;usikker på troverdigheten til enkelte aktører i klimaspørsmålet;unsure of the credibility of certain in the climate issue
312;4;2;0;0.25;0.3333333;290000;2;Usikker på hvor mye som er menneskeskapt og hvor mye som går i går i sykluser;Unsure how much be man-made and how much go in go in cycle
313;4;2;1;0.75;0.6666667;510000;3;usikker klimaframtid;uncertain climate future
314;3;1;1;1.0;0.6666667;500000;3;Usikker fremtid Samfunnsendringer kreves Nytenkning innen klima natur og miljøvern Miljø-/klimaforskning må prioriteres Senke levestandard/forbruk;Uncertain future Social change require in climate nature and environmental protection Environment / Climate Research must be lower live / consumption
315;3;1;1;0.5;0.3333333;800000;3;Usabilt vær;weather
316;3;2;1;0.75;0.3333333;950000;3;urovekkende;disturb
317;3;1;1;0.25;0.0;0;2;Urollg vær naturkatastrofer;weather natural
318;5;1;1;0.75;0.3333333;550000;3;uro;hour
319;6;1;0;0.0;0.0;400000;2;urealistisk;
320;6;1;0;0.5;0.3333333;500000;3;Urbanisering og avskoging;Urbanization and deforestation
321;4;1;1;1.0;0.6666667;2500000;3;Unødvendig forurensing og omfattende værendinger;Needless pollution and extensive be
322;3;1;1;0.75;0.6666667;0;2;unsker bedre klima;undesirable better climate
323;6;2;1;0.5;0.6666667;0;3;Undrene;
324;3;1;1;1.0;0.3333333;800000;3;Umulig å snu så lenge verden er bygget opp om kapitalisme der profitt og billigste løsninger vinner da blir ofte miljøst andreprioritet Tenker at vi snart når tippepunktet og da bærer det utenfor fossen uansett hva vi gjør;Impossible to turn as long as the world be build on capitalism where profit and win as often second priority Thinking that we soon when tip point and then carry it outside waterfall matter what we do
325;2;1;1;0.75;0.6666667;540000;3;Uheldig;Unfortunate
326;1;1;1;1.0;0.3333333;65000;1;uforutsigbart;unpredictable
327;5;1;0;0.25;0.3333333;1000000;2;Uenighet om hvorfor;about why
328;3;1;0;0.5;0.6666667;500000;3;Uenige forskere;disagree
329;3;2;1;1.0;0.6666667;0;3;Ubalanse i økosystemene Flere naturkatastrofer og sosiale problemer Alt henger sammen Tanken på klimaendringene trigger meg til å forbruke mer miljøbevisst og etterstrebe en mer bærekraftig livsstil Jeg ønsker at flere skal oppleve at det ikke er noen motsetning mellom bærekraftig livsstil og et godt liv Kvalitet heller enn kvantitet Kravet til økonomisk vekst og forbruk står alt for sterkt i vår sivilisasjon etter min mening;Imbalance in Several natural and social Everything be connect The idea of ​​climate change trigger me to consume more environmentally conscious and strive for a more sustainable I want more people to see that there be no conflict between sustainable and a good life quality rather than quantity the requirement for economic growth and consumption be all too strong in our civilization in my opinion
330;3;2;1;0.5;0.3333333;475000;3;Ubalanse i naturen forurensning endrede temperaturer som fører til at vi ikke kan dyrke det vi har dyrket før drivhuseffekt smelting av polis med medfølgende høyere vannstand;Imbalance in nature pollution change which mean that we can cultivate what we have grow before greenhouse effect melt of the polar ice with accompany higher water level
331;5;2;1;0.75;0.3333333;400000;3;Tørke storm/nedbør flom ødeleggende vær Rammer fattige land hardest ødelegger livgrunnlag i store områder;Drought storm / rain flood devastate weather poor destroy in large
332;4;1;1;0.5;0.3333333;1100000;3;tørke rundt ekvator;wipe around the equator
333;1;1;1;0.0;0.0;60000;1;Tørke i Afrika;Drought in
334;6;1;1;0.5;0.3333333;0;1;tørke flom mer ustabilt vær;drought flood more unstable weather
335;5;2;1;0.25;0.3333333;378000;2;Tøffere vær;weather
336;2;2;1;0.5;0.6666667;260000;0;typhoon;typhoon
337;3;2;1;0.5;0.3333333;425000;0;Tynt ozonlag og varmere sommere;Thin ozone layer and warmer summer
338;7;2;0;0.75;0.6666667;320000;3;"Tyfoner stormer ras flom Saker som menneskene er hjelpesløse overfor ""Etter oss kommer syndefloden!""";"storm flood that people be helpless against ""After us come the deluge!"""
339;5;2;1;0.5;0.6666667;458000;0;Tyfoner og oversvømmelser;and flood
340;5;2;1;0.5;0.6666667;360000;1;tyfoner flom unormalt vær;flood abnormal weather
341;5;1;1;0.75;0.6666667;1100000;3;tyfon uvær ustabile temperaturer;typhoon storm unstable
342;6;1;0;0.75;0.6666667;250000;3;tyfon uvær;typhoon storm
343;5;1;1;0.75;0.6666667;780000;3;Tyfon;typhoon
344;2;2;1;0.75;0.6666667;0;3;tyfon;typhoon
345;1;1;0;0.0;0.0;0;1;tullball;
346;4;2;0;0.25;0.0;160000;1;Tull og tøys;Nonsense
347;2;1;0;0.0;0.0;400000;2;Tull;Nonsense
348;4;1;0;0.0;0.0;500000;2;tull;nonsense
349;5;2;1;0.5;0.3333333;0;3;Tsunami store temperaturendringer regnskog flom oljelekkasje søppelberg;Tsunami large temperature change flood oil leak mountain of garbage
350;1;2;1;0.75;0.6666667;100000;2;Tsunami orkan oversvømmelse og jordskjelv;Tsunami hurricane flood and
351;2;1;1;0.75;0.6666667;420000;3;trøbbel;trouble
352;2;2;1;0.75;0.3333333;435000;3;trussel mot framtida;threat to the future
353;4;2;1;0.75;0.0;900000;3;Trussel for vår klode for kommende generasjoner;Threat of our planet for future
354;1;2;1;0.75;0.3333333;100000;2;Trussel;Threat
355;3;1;0;0.5;0.3333333;700000;3;Trussel;Threat
356;3;1;1;0.75;0.6666667;900000;3;Trussel;Threat
357;4;1;1;0.75;0.3333333;360000;3;Trussel;Threat
358;4;1;0;0.25;0.0;650000;2;Tror menneskets forsøk på klimaendring blir promille i forhold til hva naturen steller i stand Eksempelvis:Vulkanutbrudd temperatursykluser Når temperaturgrunnlaget går tilbake bare ca 100 År og vi vet att klimaet har vært opp og ned i sykluser mange ganger siste 1000 blir det for meg noe feil å spare på en liter olje eller en lyspære for å endre på dette Kina og Indias økende industri forurenser vel pr dags dato mer enn resten av verden klarer å redusere? Så hva nytter det å ikke brenne bråte for Ola og Kari;Think man's attempt at climate change become thousandth compare to what nature nurture capable For example: Volcanic eruption temperature cycle When temperature foundation go back only about 100 and we know climate have be up and down in cycle many time last 1000 will be for me something wrong to save one liter of oil or a light bulb to change that China and India's grow industry pollute well as of today more than the rest of the world fail to reduce? So what good be it to not burn oodles of and
359;1;2;0;0.5;0.0;60000;3;tror klimaendringene skjer fordi vi går sakte men sikkert mot istid;think climate change be happen because we be go slowly but surely towards the Ice Age
360;3;1;0;0.75;0.3333333;380000;1;tror ikke på;do not believe in
361;6;1;0;0.0;0.0;1500000;3;tror ikke det er så galt som det blir hevdet;do not think it's as bad as it be claim
362;3;1;0;0.25;0.0;600000;3;tror det er naturlige svingninger om det ikke er det så klarer vi å tilpasse klimaendingene;think it be natural if it's not that we be able to adapt
363;2;1;1;0.5;0.6666667;60000;3;Tror det er lurt å være miljøbevisst uavhengig om klimaendringene er reel eller ikke;Think it's a good idea to be environmentally conscious, regardless of whether climate change be reel or not
364;3;1;1;0.5;0.6666667;450000;2;Tropiske stormer;tropical storm
365;2;1;1;0.5;0.6666667;580000;3;Trond Giske;
366;6;2;1;0.75;0.6666667;300000;3;trist og farlig tenker på neste generasjon;sad and dangerous think of the next generation
367;2;2;0;1.0;1.0;0;1;trist;sad
368;1;2;1;1.0;0.6666667;0;2;trenger å forske nok på Fornybarenergi;need to research enough on Renewable Energy
369;1;1;1;0.75;0.6666667;80000;2;Trenger mer oppmerksomhet;Need more attention
370;1;1;1;1.0;1.0;150000;2;trege politikere Få faktiske handliger Utrydding av dyr Et demokrati som ikke fungerer lite effektivt;slow Get actual cheerless Eradication of A democracy that do not work inefficiently
371;1;2;1;1.0;0.3333333;140000;2;Tragisk! Vi må ta ansvar for å ta vare på den jorda vi har og slik det er nå er vi langt fra å ta vare på den!;Tragic! We must take responsibility to take care of the soil we have and the way it be now, we be far from take care of it!
372;7;2;0;0.5;0.3333333;0;1;tornadoer ras flom;landslide flood
373;3;1;1;0.5;1.0;0;2;too much cars With one person;too much With one person
374;2;1;1;0.75;0.3333333;505000;3;Tilgjengelig forskning beviser at de er menneskeskapte gjennom forbrenning av fossile brensler;Available research prove that they be through the burn of fossil fuel
375;4;1;1;0.5;0.3333333;1300000;3;tidsrekkeanalyse av temperaturmålinger geografisk distribuert;time-series analysis of temperature geographically distribute
376;7;1;0;0.25;0.3333333;280000;2;Tidsperioder;
377;3;2;0;0.75;0.6666667;380000;2;Tidligere hadde vi godt vær dårlig vær eler uvær Nå har vi klimaendringer;Previously, we have good weather bad weather proportion storm Now we have climate change
378;2;1;1;0.75;0.3333333;320000;3;The engine started;The engine start
379;4;2;1;0.25;0.0;230000;3;tett problematisk luft i byene når det er høy forurensning ( spesielt om vinteren i byene;dense problematic air in when there be high pollution (especially in the winter in
380;7;2;1;0.5;0.3333333;240000;2;Tenker på ras flom eller storm som kan endre hverdagen min ellear mine nærmeste;Thinking of flood or storm that could change my everyday life Elle my
381;6;1;0;0.25;0.3333333;350000;3;Tenker på mye uvær som resultat av klimaendringer;Thinking of weather result from climate change
382;3;2;1;1.0;0.6666667;210000;2;Tenker på hvordan blir livet på jorda on 50 år!;Thinking about what will life on Earth on 50 years!
383;4;1;1;1.0;0.3333333;550000;2;Tenker på barnas fremtid!;Thinking of the children's future!
384;2;2;1;0.5;0.3333333;420000;3;Tenker på at det kan bli oversvømmelser av landområder;Thinking that there could be flood of land
385;5;2;1;0.75;0.3333333;0;1;tenker mest på barna som skal leve videre etter oss;think most of the who will live on after us
386;2;1;0;0.25;0.3333333;480000;2;Tenker ikke så mye Er ikke så mye norge alene kan gjøre;Thinking not so much Not much alone can make
387;2;2;0;0.5;0.6666667;360000;3;"Tenker både på menneskeskapte og ""naturlige"" klimaendringer som har foregått til alle tider ";Thinking both man-made and 'natural' climate change that have take place at all time
388;2;1;1;0.5;0.3333333;400000;3;Tenker både at det er mye hysteri rundt temaet samtidig som jeg tenker at det er svært alvorlig om vi (mennesker på jorden) ødelegger kloden;Thinking both that there be a lot of hysteria surround the topic while I think that it be very serious if we (humans on Earth) destroy the planet
389;1;1;1;1.0;0.6666667;58000;2;tenker bare på at det blir gjort for lite og det burde vært mer fokus på klimaendringer;think only that it get do too little and it should have be more focus on climate change
390;6;2;0;0.5;0.3333333;300000;3;Tenker at verden er konstant i endring samme hva vi gjør men at forurensing som menneskene forårsaker er helseskadelig;Thinking that the world be constantly change matter what we do but that that cause be harmful
391;1;2;0;0.5;0.3333333;0;2;Tenker at selv om mennesker er med på endringene så bare gjør vi at dem kommer litt raskere fordi dem blir å komme uansett pga vi går inn i en ny istid og før en istid vil det bli varmere før det blir kaldere;Thinking that although people be with the change so we just do that to them go a little faster because those be come anyway because we be enter a new ice age and before an ice age will be hotter before it cool down
